Temperature,Growth,Metal_source,Metal_amount,Metal_mmol,Metal_concentration,Chalcogen_source,Chalcogen_amount,Chalcogen_mmol,Chalcogen_concentration,Metal/Se_ratio,Carboxylic_Acid,CA_amount,CA_mmol,Cd/CA_ratio,Amines,Amines_amount,Phosphines,Phosphines_amount,Phosphines_mmol,Chalcogen/Ph_ratio,Solvent I,S_I_amount,Solvent II,S_II_amount,Total_amount,Time_min,Diameter_nm,Diameter from,Citation
300,300,cadmium stearate,0.13,0.2,0.02,Se powder,0.06,0.8,0.07,0.25,None,0,0,0,octadecylamine,0.2,trioctylphosphine,1.25,3.38,0.24,octadecene,10,None,0,11.65,5,3.41,TEM,J. Phys. Chem. C 2012 116 47 25065 - 25073     
225,225,cadmium oxide,0.01,0.1,0.01,Se powder,0.03,0.38,0.04,0.27,oleic acid,0.54,1.9,0.05,None,0,trioctylphosphine,0.33,0.9,0.42,octadecene,7.89,None,0,8.8,0.5,2.5,TEM,Colloids and Surfaces A: Physicochemical and Engineering Aspects 2016 494 162 - 169  
250,250,cadmium stearate,0.0678,0.1,0.035257823,Se powder,0.00395,0.05,0.017628911,2,None,0,0,0,None,0,None,0,0,0,octadecene,2.7645,None,0,2.83625,0.5,1.99,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.034915592,Se powder,0.00395,0.05,0.017457796,2,None,0,0,0,None,0,trioctylphosphine,0.0278,0.075,0.666666667,octadecene,2.7645,None,0,2.86405,0.5,2.13,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.034915592,Se powder,0.00395,0.05,0.017457796,2,None,0,0,0,None,0,trioctylphosphine,0.0278,0.075,0.666666667,octadecene,2.7645,None,0,2.86405,1,2.27,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.034915592,Se powder,0.00395,0.05,0.017457796,2,None,0,0,0,None,0,trioctylphosphine,0.0278,0.075,0.666666667,octadecene,2.7645,None,0,2.86405,2,2.53,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.034915592,Se powder,0.00395,0.05,0.017457796,2,None,0,0,0,None,0,trioctylphosphine,0.0278,0.075,0.666666667,octadecene,2.7645,None,0,2.86405,5,2.71,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.034915592,Se powder,0.00395,0.05,0.017457796,2,None,0,0,0,None,0,trioctylphosphine,0.0278,0.075,0.666666667,octadecene,2.7645,None,0,2.86405,15,2.91,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.034915592,Se powder,0.00395,0.05,0.017457796,2,None,0,0,0,None,0,trioctylphosphine,0.0278,0.075,0.666666667,octadecene,2.7645,None,0,2.86405,30,3.02,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.034915592,Se powder,0.00395,0.05,0.017457796,2,None,0,0,0,None,0,trioctylphosphine,0.0278,0.075,0.666666667,octadecene,2.7645,None,0,2.86405,45,3.02,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.034915592,Se powder,0.00395,0.05,0.017457796,2,None,0,0,0,None,0,trioctylphosphine,0.0278,0.075,0.666666667,octadecene,2.7645,None,0,2.86405,60,3.02,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.013729757,Se powder,0.00395,0.05,0.006864879,2,None,0,0,0,None,0,trioctylphosphine,4.4472,0.6,0.083333333,octadecene,2.7645,None,0,7.28345,0.5,2.98,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.013729757,Se powder,0.00395,0.05,0.006864879,2,None,0,0,0,None,0,trioctylphosphine,4.4472,0.6,0.083333333,octadecene,2.7645,None,0,7.28345,1,3.21,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.013729757,Se powder,0.00395,0.05,0.006864879,2,None,0,0,0,None,0,trioctylphosphine,4.4472,0.6,0.083333333,octadecene,2.7645,None,0,7.28345,2,3.43,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.013729757,Se powder,0.00395,0.05,0.006864879,2,None,0,0,0,None,0,trioctylphosphine,4.4472,0.6,0.083333333,octadecene,2.7645,None,0,7.28345,5,4.07,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.013729757,Se powder,0.00395,0.05,0.006864879,2,None,0,0,0,None,0,trioctylphosphine,4.4472,0.6,0.083333333,octadecene,2.7645,None,0,7.28345,15,4.95,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.013729757,Se powder,0.00395,0.05,0.006864879,2,None,0,0,0,None,0,trioctylphosphine,4.4472,0.6,0.083333333,octadecene,2.7645,None,0,7.28345,30,5.41,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.013729757,Se powder,0.00395,0.05,0.006864879,2,None,0,0,0,None,0,trioctylphosphine,4.4472,0.6,0.083333333,octadecene,2.7645,None,0,7.28345,45,5.49,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
250,250,cadmium stearate,0.0678,0.1,0.013729757,Se powder,0.00395,0.05,0.006864879,2,None,0,0,0,None,0,trioctylphosphine,4.4472,0.6,0.083333333,octadecene,2.7645,None,0,7.28345,60,5.55,TEM,J. Phys. Chem. Lett. 2017 8 15 3576-3580     
255,255,cadmium oxide,0.05,0.39,0.16,Se powder,0.01,0.13,0.05,3.1,stearic acid,1.6,5.66,0.07,None,0,tributylphosphine,0.82,2.21,0.06,None,0,None,0,2.48,0.17,2.6,TEM,Colloids and Surfaces A: Physicochemical and Engineering Aspects 2014 461 (1).158-166  
255,255,cadmium oxide,0.05,0.39,0.16,Se powder,0.01,0.13,0.05,3.1,stearic acid,1.6,5.66,0.07,None,0,tributylphosphine,0.82,2.21,0.06,None,0,None,0,2.48,0.34,3.2,TEM,Colloids and Surfaces A: Physicochemical and Engineering Aspects 2014 461 (1).158-166  
255,255,cadmium oxide,0.05,0.39,0.16,Se powder,0.01,0.13,0.05,3.1,stearic acid,1.6,5.66,0.07,None,0,tributylphosphine,0.82,2.21,0.06,None,0,None,0,2.48,0.68,3.6,TEM,Colloids and Surfaces A: Physicochemical and Engineering Aspects 2014 461 (1).158-166  
255,255,cadmium oxide,0.05,0.39,0.16,Se powder,0.01,0.13,0.05,3.1,stearic acid,1.6,5.66,0.07,None,0,tributylphosphine,0.82,2.21,0.06,None,0,None,0,2.48,1,3.9,TEM,Colloids and Surfaces A: Physicochemical and Engineering Aspects 2014 461 (1).158-166  
260,260,cadmium oxide,0.33,2.57,0.13,Se powder,0.23,2.85,0.15,0.9,oleic acid,16.11,57.03,0.04,None,0,trioctylphosphine,2.49,6.74,0.42,None,0,None,0,19.16,0.1,2.25,TEM,Chemical Engineering Journal 2017 320 232-243       
260,260,cadmium oxide,0.33,2.57,0.13,Se powder,0.23,2.85,0.15,0.9,oleic acid,16.11,57.03,0.04,None,0,trioctylphosphine,2.49,6.74,0.42,None,0,None,0,19.16,0.45,3.23,TEM,Chemical Engineering Journal 2017 320 232-243       
260,260,cadmium oxide,0.33,2.57,0.13,Se powder,0.23,2.85,0.15,0.9,oleic acid,16.11,57.03,0.04,None,0,trioctylphosphine,2.49,6.74,0.42,None,0,None,0,19.16,0.82,3.61,TEM,Chemical Engineering Journal 2017 320 232-243       
260,260,cadmium oxide,0.33,2.57,0.13,Se powder,0.23,2.85,0.15,0.9,oleic acid,16.11,57.03,0.04,None,0,trioctylphosphine,2.49,6.74,0.42,None,0,None,0,19.16,1.17,3.86,TEM,Chemical Engineering Journal 2017 320 232-243       
260,260,cadmium oxide,0.33,2.57,0.13,Se powder,0.23,2.85,0.15,0.9,oleic acid,16.11,57.03,0.04,None,0,trioctylphosphine,2.49,6.74,0.42,None,0,None,0,19.16,7.5,4.74,TEM,Chemical Engineering Journal 2017 320 232-243       
280,250,cadmium oxide,0.01,0.1,0.02,Se powder,0.01,0.1,0.02,1,oleic acid,0.27,0.95,0.11,None,0,trioctylphosphine,1.66,4.49,0.02,octadecene,3.95,None,0,5.9,20,3.7,TEM,J. Phys. Chem. C 2011 115 27 13236 - 13241     
320,280,cadmium oxide,0.08,0.65,0.03,Se powder,0.05,0.65,0.03,1,stearic acid,0.9,3.18,0.2,hexadecylamine,9.73,trioctylphosphine,5.19,14.03,0.05,None,0,trioctylphosphine oxide,9.83,25.79,1,3.7,TEM,International Journal of Photoenergy.2012. Article ID 952610      
320,280,cadmium oxide,0.08,0.65,0.03,Se powder,0.05,0.65,0.03,1,stearic acid,0.9,3.18,0.2,hexadecylamine,9.73,trioctylphosphine,5.19,14.03,0.05,None,0,trioctylphosphine oxide,9.83,25.79,0.66,2.9,TEM,International Journal of Photoenergy.2012. Article ID 952610      
320,280,cadmium oxide,0.08,0.65,0.03,Se powder,0.05,0.65,0.03,1,stearic acid,0.9,3.18,0.2,hexadecylamine,9.73,trioctylphosphine,5.19,14.03,0.05,None,0,trioctylphosphine oxide,9.83,25.79,0.33,2.69,TEM,International Journal of Photoenergy.2012. Article ID 952610      
320,280,cadmium oxide,0.08,0.65,0.03,Se powder,0.05,0.65,0.03,1,stearic acid,0.9,3.18,0.2,hexadecylamine,9.73,trioctylphosphine,5.19,14.03,0.05,None,0,trioctylphosphine oxide,9.83,25.79,166,2.39,TEM,International Journal of Photoenergy.2012. Article ID 952610      
230,230,cadmium oxide,0.026,0.2,0.2,Se powder,0.158,2,0.19,1.01,oleic acid,0.1695,0.6,3.33,hexadecylamine,0.145,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.0485,0.0833,2.22,TEM,Chem. Mater. 2009 21 1743 - 1749        
210,210,cadmium oxide,0.026,0.2,0.2,Se powder,0.158,2,0.19,1.01,oleic acid,0.1695,0.6,3.33,hexadecylamine,0.145,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.0485,0.0833,1.9,TEM,Chem. Mater. 2009 21 1743 - 1749        
190,190,cadmium oxide,0.026,0.2,0.2,Se powder,0.158,2,0.19,1.01,oleic acid,0.1695,0.6,3.33,hexadecylamine,0.145,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.0485,0.0833,1.8,TEM,Chem. Mater. 2009 21 1743 - 1749
170,170,cadmium oxide,0.026,0.2,0.2,Se powder,0.158,2,0.19,1.01,oleic acid,0.1695,0.6,3.33,hexadecylamine,0.145,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.0485,0.0833,1.6,TEM,Chem. Mater. 2009 21 1743 - 1749
245,230,cadmium oxide,0.026,0.2,0.2,Se powder,0.158,2,0.19,1.01,stearic acid,0.1707,0.6,3.33,hexadecylamine,0.145,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.0497,0.0833,2.15,TEM,Chem. Mater. 2009 21 1743 - 1749
245,230,cadmium oxide,0.026,0.2,0.2,Se powder,0.158,2,0.19,1.01,stearic acid,0.1707,0.6,3.33,hexadecylamine,0.145,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.0497,0.5,2.35,TEM,Chem. Mater. 2009 21 1743 - 1749
245,230,cadmium oxide,0.026,0.2,0.2,Se powder,0.158,2,0.19,1.01,stearic acid,0.1707,0.6,3.33,hexadecylamine,0.145,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.0497,2,2.64,TEM,Chem. Mater. 2009 21 1743 - 1749
245,230,cadmium oxide,0.026,0.2,0.2,Se powder,0.158,2,0.19,1.01,stearic acid,0.1707,0.6,3.33,hexadecylamine,0.145,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.0497,8,2.93,TEM,Chem. Mater. 2009 21 1743 - 1749
245,230,cadmium oxide,0.026,0.2,0.2,Se powder,0.158,2,0.19,1.01,stearic acid,0.1707,0.6,3.33,hexadecylamine,0.145,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.0497,32,3,TEM,Chem. Mater. 2009 21 1743 - 1749
260,260,cadmium oxide,0.5,3.89,0.23,Se powder,0.11,1.4,0.08,2.78,oleic acid,4,14.16,0.27,None,0,tributylphosphine,2.46,6.64,0.21,octadecene,10,None,0,17.07,0.5,3.57,TEM,Scientific Reports 2016 6 24177        
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,5,1.2,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715     
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,5.5,1.6,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715     
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,6,1.9,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,6.5,2.3,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,7,3.2,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,7.5,3.7,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,8,5.3,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,8.5,5.1,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,9,6.5,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,9.5,8.3,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715
300,240,dimethylcadmium,1.9,13.35,0.3,Se powder,0.78,9.88,0.22,1.35,None,0,0,0,None,0,trioctylphosphine,20.78,56.1,0.18,None,0,trioctylphosphine oxide,20.78,44.23,10,11.5,TEM,J. Am. Chem. Soc. 1993 115 19 8706 - 8715
245,230,cadmium oxide,0.26,2,0.2,Se powder,0.16,1.98,0.19,1.01,stearic acid,0.17,0.6,3.31,hexadecylamine,0.08,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.21,0.08,2.13,TEM,Chem. Mater. 2009 21 8 1743 - 1749   
245,230,cadmium oxide,0.26,2,0.2,Se powder,0.16,1.98,0.19,1.01,oleic acid,0.17,0.6,3.33,hexadecylamine,0.08,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.21,0.5,2.31,TEM,Chem. Mater. 2009 21 8 1743 - 1749   
245,230,cadmium oxide,0.26,2,0.2,Se powder,0.16,1.98,0.19,1.01,oleic acid,0.17,0.6,3.33,hexadecylamine,0.08,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.21,2,2.59,TEM,Chem. Mater. 2009 21 8 1743 - 1749   
245,230,cadmium oxide,0.26,2,0.2,Se powder,0.16,1.98,0.19,1.01,oleic acid,0.17,0.6,3.33,hexadecylamine,0.08,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.21,8,2.84,TEM,Chem. Mater. 2009 21 8 1743 - 1749   
245,230,cadmium oxide,0.26,2,0.2,Se powder,0.16,1.98,0.19,1.01,oleic acid,0.17,0.6,3.33,hexadecylamine,0.08,trioctylphosphine,1.66,4.49,0.44,octadecene,7.89,None,0,10.21,32,2.91,TEM,Chem. Mater. 2009 21 8 1743 - 1749   
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,18,3.9,TEM,Nano Letters 2001 1 4 207 - 211       
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,50,4.07,TEM,Nano Letters 2001 1 4 207 - 211       
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,100,4.19,TEM,Nano Letters 2001 1 4 207 - 211
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,150,4.3,TEM,Nano Letters 2001 1 4 207 - 211
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,200,4.39,TEM,Nano Letters 2001 1 4 207 - 211
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,228,4.9,TEM,Nano Letters 2001 1 4 207 - 211
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,250,5.05,TEM,Nano Letters 2001 1 4 207 - 211
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,260,5.24,TEM,Nano Letters 2001 1 4 207 - 211
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,280,5.38,TEM,Nano Letters 2001 1 4 207 - 211
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,300,5.59,TEM,Nano Letters 2001 1 4 207 - 211
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,320,5.9,TEM,Nano Letters 2001 1 4 207 - 211
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,360,6.64,TEM,Nano Letters 2001 1 4 207 - 211
300,300,dimethylcadmium,0.19,1.35,0.07,Se powder,0.08,0.99,0.05,1.37,None,0,0,0,hexadecylamine,5,trioctylphosphine,0.83,2.24,0.44,None,0,trioctylphosphine oxide,14.16,20.26,440,7.28,TEM,Nano Letters 2001 1 4 207 - 211
300,280,dimethylcadmium,0.14,1,0.03,Se powder,0.39,4.94,0.13,0.2,None,0,0,0,hexadecylamine,10,None,0,0,0,None,0,trioctylphosphine oxide,28.31,38.84,0.5,0.88,TEM,J. Phys. Chem. B 2003 107 2 489 - 496     
300,280,dimethylcadmium,0.14,1,0.03,Se powder,0.39,4.94,0.13,0.2,None,0,0,0,hexadecylamine,10,None,0,0,0,None,0,trioctylphosphine oxide,28.31,38.84,10,0.97,TEM,J. Phys. Chem. B 2003 107 2 489 - 496     
300,280,dimethylcadmium,0.14,1,0.03,Se powder,0.39,4.94,0.13,0.2,None,0,0,0,hexadecylamine,10,None,0,0,0,None,0,trioctylphosphine oxide,28.31,38.84,15,1.08,TEM,J. Phys. Chem. B 2003 107 2 489 - 496
300,280,dimethylcadmium,0.14,1,0.03,Se powder,0.39,4.94,0.13,0.2,None,0,0,0,hexadecylamine,10,None,0,0,0,None,0,trioctylphosphine oxide,28.31,38.84,60,1.26,TEM,J. Phys. Chem. B 2003 107 2 489 - 496
300,280,dimethylcadmium,0.14,1,0.03,Se powder,0.39,4.94,0.13,0.2,None,0,0,0,hexadecylamine,10,None,0,0,0,None,0,trioctylphosphine oxide,28.31,38.84,120,1.26,TEM,J. Phys. Chem. B 2003 107 2 489 - 496
300,240,dimethylcadmium,0.14,1,0.03,Se powder,0.39,4.94,0.13,0.2,None,0,0,0,hexadecylamine,10,None,0,0,0,None,0,trioctylphosphine oxide,28.31,38.84,0.5,0.85,TEM,J. Phys. Chem. B 2003 107 2 489 - 496
300,240,dimethylcadmium,0.14,1,0.03,Se powder,0.39,4.94,0.13,0.2,None,0,0,0,hexadecylamine,10,None,0,0,0,None,0,trioctylphosphine oxide,28.31,38.84,10,0.95,TEM,J. Phys. Chem. B 2003 107 2 489 - 496
300,240,dimethylcadmium,0.14,1,0.03,Se powder,0.39,4.94,0.13,0.2,None,0,0,0,hexadecylamine,10,None,0,0,0,None,0,trioctylphosphine oxide,28.31,38.84,15,1.05,TEM,J. Phys. Chem. B 2003 107 2 489 - 496
300,240,dimethylcadmium,0.14,1,0.03,Se powder,0.39,4.94,0.13,0.2,None,0,0,0,hexadecylamine,10,None,0,0,0,None,0,trioctylphosphine oxide,28.31,38.84,60,1.41,TEM,J. Phys. Chem. B 2003 107 2 489 - 496
300,240,dimethylcadmium,0.14,1,0.03,Se powder,0.39,4.94,0.13,0.2,None,0,0,0,hexadecylamine,10,None,0,0,0,None,0,trioctylphosphine oxide,28.31,38.84,120,1.55,TEM,J. Phys. Chem. B 2003 107 2 489 - 496
250,250,cadmium stearate,0.2,0.3,0.02,Se powder,0.02,0.3,0.02,1.01,None,0,0,0,oleylamine,5,tributylphosphine,4,10.8,0.03,None,0,trioctylphosphine oxide,5,14.23,0.08,1.92,TEM,Chemistry Letters 2005 34 7 1004 - 1005       
250,250,cadmium stearate,0.2,0.3,0.02,Se powder,0.02,0.3,0.02,1.01,None,0,0,0,oleylamine,5,tributylphosphine,4,10.8,0.03,None,0,trioctylphosphine oxide,5,14.23,5,2.87,TEM,Chemistry Letters 2005 34 7 1004 - 1005       
250,250,cadmium stearate,0.2,0.3,0.02,Se powder,0.02,0.3,0.02,1.01,None,0,0,0,oleylamine,5,tributylphosphine,4,10.8,0.03,None,0,trioctylphosphine oxide,5,14.23,15,3.02,TEM,Chemistry Letters 2005 34 7 1004 - 1005
250,250,cadmium stearate,0.2,0.3,0.02,Se powder,0.02,0.3,0.02,1.01,None,0,0,0,oleylamine,5,tributylphosphine,4,10.8,0.03,None,0,trioctylphosphine oxide,5,14.23,30,3.15,TEM,Chemistry Letters 2005 34 7 1004 - 1005
250,250,cadmium stearate,0.2,0.3,0.02,Se powder,0.02,0.3,0.02,1.01,None,0,0,0,oleylamine,5,tributylphosphine,4,10.8,0.03,None,0,trioctylphosphine oxide,5,14.23,60,3.38,TEM,Chemistry Letters 2005 34 7 1004 - 1005
250,250,cadmium stearate,0.2,0.3,0.02,Se powder,0.02,0.3,0.02,1.01,None,0,0,0,oleylamine,5,tributylphosphine,4,10.8,0.03,None,0,trioctylphosphine oxide,5,14.23,180,3.57,TEM,Chemistry Letters 2005 34 7 1004 - 1005
280,280,cadmium oxide,0.1,0.8,0.05,Se powder,0.03,0.4,0.02,2.02,myrstic acid,0.55,1.94,0.41,None,0,None,0,0,0,octadecene,15.78,None,0,16.46,0.03,1.3,TEM,Optical Materials. 2017 66 59 - 64        
280,280,cadmium oxide,0.1,0.8,0.05,Se powder,0.03,0.4,0.02,2.02,myrstic acid,0.55,1.94,0.41,None,0,None,0,0,0,octadecene,15.78,None,0,16.46,0.08,1.7,TEM,Optical Materials. 2017 66 59 - 64        
280,280,cadmium oxide,0.1,0.8,0.05,Se powder,0.03,0.4,0.02,2.02,myrstic acid,0.55,1.94,0.41,None,0,None,0,0,0,octadecene,15.78,None,0,16.46,0.17,2.1,TEM,Optical Materials. 2017 66 59 - 64
280,280,cadmium oxide,0.1,0.8,0.05,Se powder,0.03,0.4,0.02,2.02,myrstic acid,0.55,1.94,0.41,None,0,None,0,0,0,octadecene,15.78,None,0,16.46,0.33,2.5,TEM,Optical Materials. 2017 66 59 - 64
280,280,cadmium oxide,0.1,0.8,0.05,Se powder,0.03,0.4,0.02,2.02,myrstic acid,0.55,1.94,0.41,None,0,None,0,0,0,octadecene,15.78,None,0,16.46,0.5,2.8,TEM,Optical Materials. 2017 66 59 - 64
280,280,cadmium oxide,0.1,0.8,0.05,Se powder,0.03,0.4,0.02,2.02,myrstic acid,0.55,1.94,0.41,None,0,None,0,0,0,octadecene,15.78,None,0,16.46,0.67,2.9,TEM,Optical Materials. 2017 66 59 - 64
280,280,cadmium oxide,0.1,0.8,0.05,Se powder,0.03,0.4,0.02,2.02,myrstic acid,0.55,1.94,0.41,None,0,None,0,0,0,octadecene,15.78,None,0,16.46,0.83,3.1,TEM,Optical Materials. 2017 66 59 - 64
280,280,cadmium oxide,0.1,0.8,0.05,Se powder,0.03,0.4,0.02,2.02,myrstic acid,0.55,1.94,0.41,None,0,None,0,0,0,octadecene,15.78,None,0,16.46,1,3.3,TEM,Optical Materials. 2017 66 59 - 64
280,280,cadmium oxide,0.1,0.8,0.05,Se powder,0.03,0.4,0.02,2.02,myrstic acid,0.55,1.94,0.41,None,0,None,0,0,0,octadecene,15.78,None,0,16.46,3,3.8,TEM,Optical Materials. 2017 66 59 - 64
280,280,cadmium oxide,0.1,0.8,0.05,Se powder,0.03,0.4,0.02,2.02,myrstic acid,0.55,1.94,0.41,None,0,None,0,0,0,octadecene,15.78,None,0,16.46,5,4.2,TEM,Optical Materials. 2017 66 59 - 64
